race_id,driver_id,constructor_id,season,round,circuit_id,quali_pos,grid_pos,avg_fp_longrun_delta,constructor_form,driver_form,circuit_effect,driver_consistency,constructor_reliability,driver_momentum,weather_risk,points,finish_position,points_scored,podium_finish,top_10_finish
2015_2_sepang,bottas,williams,2015,2,sepang,9,8,0.0,4.478,3.0399,4.0,0.461,0.6414,-5.0,0.0,10.0,5,1,0,1
2015_2_sepang,massa,williams,2015,2,sepang,7,7,0.0,6.7407,8.1177,8.1735,0.6369,0.6267,6.0,0.0,8.0,6,1,0,1
2015_2_sepang,max_verstappen,toro_rosso,2015,2,sepang,6,6,0.0,1.353,0.0,0.0,0.0,0.7398,0.0,0.0,6.0,7,1,0,1
2015_2_sepang,sainz,toro_rosso,2015,2,sepang,15,15,0.0,3.1107,2.0,0.0,0.0,0.8185,0.0,0.0,4.0,8,1,0,1
2015_2_sepang,kvyat,red_bull,2015,2,sepang,5,5,0.0,4.6699,0.8235,0.0,0.5,0.6415,0.0,0.0,2.0,9,1,0,1
2015_2_sepang,ricciardo,red_bull,2015,2,sepang,4,4,0.0,3.9901,3.4291,0.0,0.4326,0.6184,4.0,0.0,1.0,10,1,0,1
2015_2_sepang,grosjean,lotus_f1,2015,2,sepang,8,10,0.0,0.5195,1.5373,8.0,0.3655,0.8042,-4.0,0.0,0.0,11,0,0,0
2015_2_sepang,nasr,sauber,2015,2,sepang,16,16,0.0,4.313,10.0,0.0,0.0,0.78,0.0,0.0,0.0,12,0,0,0
2016_1_albert_park,rosberg,mercedes,2016,1,albert_park,2,2,0.0,17.784,17.2645,16.21,0.803,0.7597,-1.5,0.0,25.0,1,1,1,1
2016_1_albert_park,hamilton,mercedes,2016,1,albert_park,1,1,0.0,20.373,18.5177,13.653,0.644,0.7063,-3.5,0.0,18.0,2,1,1,1
2016_1_albert_park,vettel,ferrari,2016,1,albert_park,3,3,0.0,13.5322,17.6166,10.2055,0.6358,0.5606,5.0,0.0,15.0,3,1,1,1
2016_1_albert_park,ricciardo,red_bull,2016,1,albert_park,8,8,0.0,3.1537,2.5532,3.653,0.4236,0.669,0.5,0.0,12.0,4,1,0,1
2016_1_albert_park,massa,williams,2016,1,albert_park,6,6,0.0,7.2397,7.84,8.1644,0.6361,0.6177,1.0,0.0,10.0,5,1,0,1
2016_1_albert_park,grosjean,haas,2016,1,albert_park,19,19,0.0,0.0,1.0761,0.2237,0.3655,0.0,0.0,0.0,8.0,6,1,0,1
2016_1_albert_park,hulkenberg,force_india,2016,1,albert_park,10,10,0.0,4.4585,6.5962,5.2968,0.6194,0.7868,-1.0,0.0,6.0,7,1,0,1
2016_1_albert_park,bottas,williams,2016,1,albert_park,11,16,0.0,8.4314,5.5497,3.1963,0.5167,0.592,3.0,0.0,4.0,8,1,0,1
2016_1_albert_park,sainz,toro_rosso,2016,1,albert_park,7,7,0.0,3.3775,3.1765,2.0,0.75,0.8185,0.0,0.0,2.0,9,1,0,1
2016_1_albert_park,max_verstappen,toro_rosso,2016,1,albert_park,5,5,0.0,2.9643,3.5294,0.0,0.5,0.8185,0.0,0.0,1.0,10,1,0,1
2016_1_albert_park,jolyon_palmer,renault,2016,1,albert_park,14,13,0.0,10.286,0.0,0.0,0.0,0.527,0.0,0.0,0.0,11,0,0,0
2016_1_albert_park,kevin_magnussen,renault,2016,1,albert_park,15,14,0.0,7.2002,7.4118,7.4118,0.5,0.5874,0.0,0.0,0.0,12,0,0,0
2016_1_albert_park,perez,force_india,2016,1,albert_park,9,9,0.0,4.7997,3.1857,0.7763,0.4161,0.8009,0.5,0.0,0.0,13,0,0,0
2016_1_albert_park,button,mclaren,2016,1,albert_park,13,12,0.0,4.8274,7.0818,5.242,0.5224,0.5837,-7.5,0.0,0.0,14,0,0,0
2016_1_albert_park,nasr,sauber,2016,1,albert_park,17,17,0.0,2.7767,4.1176,10.0,0.5,0.7787,0.0,0.0,0.0,15,0,0,0
2016_1_albert_park,wehrlein,manor,2016,1,albert_park,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0
2016_1_albert_park,ericsson,sauber,2016,1,albert_park,16,15,0.0,1.9437,2.3529,2.3529,0.5,0.7483,0.0,0.0,0.0,17,0,0,0
2016_1_albert_park,raikkonen,ferrari,2016,1,albert_park,4,4,0.0,14.1544,8.2941,7.5114,0.5357,0.5459,3.0,0.0,0.0,18,0,0,0
2016_1_albert_park,haryanto,manor,2016,1,albert_park,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0
2016_1_albert_park,gutierrez,haas,2016,1,albert_park,20,20,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0
2016_1_albert_park,alonso,mclaren,2016,1,albert_park,12,11,0.0,2.2882,14.495,13.4703,0.7369,0.666,-3.0,0.0,0.0,21,0,0,0
2016_1_albert_park,kvyat,red_bull,2016,1,albert_park,18,18,0.0,5.6258,1.3607,0.8235,0.5858,0.6871,0.0,0.0,0.0,22,0,0,0
2016_2_bahrain,rosberg,mercedes,2016,2,bahrain,2,2,0.0,19.2369,20.373,10.0,0.8323,0.7597,3.5,0.0,25.0,1,1,1,1
2016_2_bahrain,raikkonen,ferrari,2016,2,bahrain,4,4,0.0,8.999,4.2907,0.0,0.5167,0.5426,0.0,0.0,18.0,2,1,1,1
2016_2_bahrain,hamilton,mercedes,2016,2,bahrain,1,1,0.0,21.3901,18.5442,15.0,0.6527,0.7063,-3.5,0.0,15.0,3,1,1,1
2016_2_bahrain,ricciardo,red_bull,2016,2,bahrain,5,5,0.0,3.4532,5.9933,0.0,0.4608,0.6627,2.0,0.0,12.0,4,1,0,1
2016_2_bahrain,grosjean,haas,2016,2,bahrain,9,9,0.0,3.2941,3.5775,0.0,0.4495,0.65,4.0,0.0,10.0,5,1,0,1
2016_2_bahrain,max_verstappen,toro_rosso,2016,2,bahrain,10,10,0.0,2.3144,2.3744,0.0,0.4706,0.8203,0.5,0.0,8.0,6,1,0,1
2016_2_bahrain,kvyat,red_bull,2016,2,bahrain,15,15,0.0,6.7445,0.8235,0.0,0.5,0.5981,0.0,0.0,6.0,7,1,0,1
2016_2_bahrain,massa,williams,2016,2,bahrain,7,7,0.0,6.6171,8.488,18.0,0.6361,0.6305,-1.0,0.0,4.0,8,1,0,1
2017_1_albert_park,vettel,ferrari,2017,1,albert_park,2,2,0.0,12.7902,16.2255,11.6438,0.6364,0.4714,0.0,0.0,25.0,1,1,1,1
2017_1_albert_park,hamilton,mercedes,2017,1,albert_park,1,1,0.0,19.2912,18.3901,16.21,0.8323,0.691,-1.5,0.0,18.0,2,1,1,1
2017_1_albert_park,bottas,mercedes,2017,1,albert_park,3,3,0.0,19.0857,5.3273,4.0639,0.5908,0.7063,2.0,0.0,15.0,3,1,1,1
2017_1_albert_park,raikkonen,ferrari,2017,1,albert_park,4,4,0.0,16.4531,9.1308,1.3425,0.5071,0.4714,3.0,0.0,12.0,4,1,0,1
2017_1_albert_park,max_verstappen,red_bull,2017,1,albert_park,5,5,0.0,6.7636,4.5953,0.5882,0.5286,0.5845,1.0,0.0,10.0,5,1,0,1
2017_1_albert_park,massa,williams,2017,1,albert_park,7,7,0.0,6.0744,7.384,8.4018,0.7388,0.8251,-2.0,0.0,8.0,6,1,0,1
2017_1_albert_park,perez,force_india,2017,1,albert_park,11,10,0.0,3.2992,1.9876,0.5434,0.3632,0.75,-0.5,0.0,6.0,7,1,0,1
2017_1_albert_park,sainz,toro_rosso,2017,1,albert_park,8,8,0.0,4.5049,2.6393,2.0,0.7388,0.8498,0.0,0.0,4.0,8,1,0,1
2017_1_albert_park,kvyat,toro_rosso,2017,1,albert_park,9,9,0.0,4.2322,2.6902,0.4475,0.4772,0.8607,2.0,0.0,2.0,9,1,0,1
2017_1_albert_park,ocon,force_india,2017,1,albert_park,14,13,0.0,3.867,0.0,0.0,0.0,0.7857,0.0,0.0,1.0,10,1,0,1
2017_1_albert_park,hulkenberg,renault,2017,1,albert_park,12,11,0.0,3.9492,6.781,6.4475,0.7693,0.658,-2.0,0.0,0.0,11,0,0,0
2017_1_albert_park,giovinazzi,sauber,2017,1,albert_park,16,16,0.0,1.3606,0.0,0.0,0.0,0.7211,0.0,0.0,0.0,12,0,0,0
2017_1_albert_park,vandoorne,mclaren,2017,1,albert_park,18,18,0.0,0.6927,0.0,0.0,0.0,0.7296,0.0,0.0,0.0,13,0,0,0
2017_1_albert_park,alonso,mclaren,2017,1,albert_park,13,12,0.0,0.0,9.5404,7.863,0.6193,0.8134,-6.0,0.0,0.0,14,0,0,0
2017_1_albert_park,kevin_magnussen,haas,2017,1,albert_park,17,17,0.0,6.3562,4.0274,4.0274,0.4142,0.6014,-9.0,0.0,0.0,15,0,0,0
2017_1_albert_park,stroll,williams,2017,1,albert_park,19,20,0.0,6.5309,0.0,0.0,0.0,0.8462,0.0,0.0,0.0,16,0,0,0
2017_1_albert_park,ricciardo,red_bull,2017,1,albert_park,10,0,0.0,8.28,8.5226,8.0365,0.5593,0.5495,5.5,0.0,0.0,17,0,0,0
2017_1_albert_park,ericsson,sauber,2017,1,albert_park,15,14,0.0,0.3463,1.2785,1.2785,0.4142,0.8071,0.0,0.0,0.0,18,0,0,0
2017_1_albert_park,jolyon_palmer,renault,2017,1,albert_park,20,19,0.0,1.8553,0.0,0.0,0.0,0.7408,0.0,0.0,0.0,19,0,0,0
2017_1_albert_park,grosjean,haas,2017,1,albert_park,6,6,0.0,3.8468,5.6255,3.653,0.447,0.6473,5.0,0.0,0.0,20,0,0,0
2017_2_shanghai,hamilton,mercedes,2017,2,shanghai,1,1,0.0,17.2539,17.8488,0.0,0.8503,0.7462,0.0,0.0,25.0,1,1,1,1
2017_2_shanghai,vettel,ferrari,2017,2,shanghai,2,2,0.0,15.1172,20.373,0.0,0.795,0.4714,0.0,0.0,18.0,2,1,1,1
2017_2_shanghai,max_verstappen,red_bull,2017,2,shanghai,16,16,0.0,5.0687,6.5443,0.0,0.5619,0.605,4.5,0.0,15.0,3,1,1,1
2017_2_shanghai,ricciardo,red_bull,2017,2,shanghai,5,5,0.0,8.9572,5.9658,0.0,0.5593,0.5865,-6.0,0.0,12.0,4,1,0,1
2017_2_shanghai,raikkonen,ferrari,2017,2,shanghai,4,4,0.0,16.1639,10.3552,0.0,0.5385,0.4586,6.0,0.0,10.0,5,1,0,1
2017_2_shanghai,bottas,mercedes,2017,2,shanghai,3,3,0.0,20.002,8.5321,0.0,0.5557,0.691,2.5,0.0,8.0,6,1,0,1
2017_2_shanghai,sainz,toro_rosso,2017,2,shanghai,11,11,0.0,3.4413,3.1765,0.0,0.75,0.861,0.0,0.0,6.0,7,1,0,1
2017_2_shanghai,kevin_magnussen,haas,2017,2,shanghai,12,12,0.0,2.4596,2.4374,0.0,0.366,0.6682,0.0,0.0,4.0,8,1,0,1
2017_2_shanghai,perez,force_india,2017,2,shanghai,8,8,0.0,2.7039,2.464,0.0,0.4161,0.8072,2.5,0.0,2.0,9,1,0,1
2017_2_shanghai,ocon,force_india,2017,2,shanghai,17,17,0.0,2.5533,1.0,0.0,0.0,0.8051,0.0,0.0,1.0,10,1,0,1
2018_1_albert_park,vettel,ferrari,2018,1,albert_park,3,3,0.0,14.9208,19.843,19.5662,0.8118,0.6558,1.5,0.0,25.0,1,1,1,1
2018_1_albert_park,hamilton,mercedes,2018,1,albert_park,1,1,0.0,15.3711,19.9942,19.5662,0.8503,0.6419,5.0,0.0,18.0,2,1,1,1
2018_1_albert_park,raikkonen,ferrari,2018,1,albert_park,2,2,0.0,18.3688,10.8547,5.4795,0.6399,0.6154,-4.0,0.0,15.0,3,1,1,1
2018_1_albert_park,ricciardo,red_bull,2018,1,albert_park,5,8,0.0,9.87,8.0185,5.6256,0.5674,0.5865,0.0,0.0,12.0,4,1,0,1
2018_1_albert_park,alonso,mclaren,2018,1,albert_park,11,10,0.0,0.0,5.1631,2.6849,0.5385,0.8438,-6.0,0.0,10.0,5,1,0,1
2018_1_albert_park,max_verstappen,red_bull,2018,1,albert_park,4,4,0.0,10.8727,9.9901,4.8858,0.6347,0.5575,3.5,0.0,8.0,6,1,0,1
2018_1_albert_park,hulkenberg,renault,2018,1,albert_park,8,7,0.0,1.2987,4.5043,3.2603,0.6419,0.6882,-3.0,0.0,6.0,7,1,0,1
2018_1_albert_park,bottas,mercedes,2018,1,albert_park,10,15,0.0,16.3416,8.6149,8.1279,0.5909,0.6194,2.0,0.0,4.0,8,1,0,1
2018_1_albert_park,vandoorne,mclaren,2018,1,albert_park,12,11,0.0,3.6061,0.0,0.0,0.0,0.725,0.0,0.0,2.0,9,1,0,1
2018_1_albert_park,sainz,renault,2018,1,albert_park,9,9,0.0,2.1636,4.1947,2.9132,0.7063,0.7548,2.0,0.0,1.0,10,1,0,1
2018_1_albert_park,perez,force_india,2018,1,albert_park,13,12,0.0,1.7843,2.446,2.9635,0.4881,0.8348,1.0,0.0,0.0,11,0,0,0
2018_1_albert_park,ocon,force_india,2018,1,albert_park,15,14,0.0,1.249,1.0,1.0,1.0,0.8739,0.0,0.0,0.0,12,0,0,0
2018_1_albert_park,leclerc,sauber,2018,1,albert_park,18,18,0.0,0.0,0.0,0.0,0.0,0.8564,0.0,0.0,0.0,13,0,0,0
2018_1_albert_park,stroll,williams,2018,1,albert_park,14,13,0.0,4.0868,0.0,0.0,0.0,0.6892,0.0,0.0,0.0,14,0,0,0
2018_1_albert_park,brendon_hartley,toro_rosso,2018,1,albert_park,16,16,0.0,4.4514,0.0,0.0,0.0,0.8498,0.0,0.0,0.0,15,0,0,0
2018_1_albert_park,grosjean,haas,2018,1,albert_park,7,6,0.0,2.6793,3.9378,2.5571,0.447,0.6886,-4.0,0.0,0.0,16,0,0,0
2018_1_albert_park,kevin_magnussen,haas,2018,1,albert_park,6,5,0.0,1.8755,3.0009,0.0,0.3868,0.6998,2.0,0.0,0.0,17,0,0,0
2018_1_albert_park,gasly,toro_rosso,2018,1,albert_park,20,20,0.0,3.0554,0.0,0.0,0.0,0.74,0.0,0.0,0.0,18,0,0,0
2018_1_albert_park,ericsson,sauber,2018,1,albert_park,17,17,0.0,0.0,0.7738,0.895,0.366,0.868,-2.0,0.0,0.0,19,0,0,0
2018_1_albert_park,sirotkin,williams,2018,1,albert_park,19,19,0.0,2.2547,0.0,0.0,0.0,0.7284,0.0,0.0,0.0,20,0,0,0
2018_2_bahrain,vettel,ferrari,2018,2,bahrain,1,1,0.0,16.7521,21.9961,12.0,0.8349,0.6796,0.0,0.0,25.0,1,1,1,1
2018_2_bahrain,bottas,mercedes,2018,2,bahrain,3,3,0.0,11.7906,7.4729,0.0,0.6657,0.6054,-5.5,0.0,18.0,2,1,1,1
2018_2_bahrain,hamilton,mercedes,2018,2,bahrain,4,9,0.0,13.8352,19.3959,15.0,0.8503,0.5835,0.0,0.0,15.0,3,1,1,1
2018_2_bahrain,gasly,toro_rosso,2018,2,bahrain,6,5,0.0,1.6539,0.0,0.0,0.0,0.7253,0.0,0.0,12.0,4,1,0,1
2018_2_bahrain,kevin_magnussen,haas,2018,2,bahrain,7,6,0.0,0.7068,1.0097,0.0,0.3333,0.7929,0.0,0.0,10.0,5,1,0,1
2018_2_bahrain,hulkenberg,renault,2018,2,bahrain,8,7,0.0,1.8752,4.8318,0.0,0.6364,0.7483,0.0,0.0,8.0,6,1,0,1
2018_2_bahrain,alonso,mclaren,2018,2,bahrain,13,13,0.0,3.2455,6.1293,25.0,0.5484,0.6985,5.0,0.0,6.0,7,1,0,1
2018_2_bahrain,vandoorne,mclaren,2018,2,bahrain,14,14,0.0,4.4355,1.1765,0.0,0.5,0.7361,0.0,0.0,4.0,8,1,0,1
2018_2_bahrain,ericsson,sauber,2018,2,bahrain,17,17,0.0,0.0,0.4948,0.0,0.3333,0.8501,0.0,0.0,2.0,9,1,0,1
2018_2_bahrain,ocon,force_india,2018,2,bahrain,9,8,0.0,0.5107,0.5434,0.0,0.5858,0.9107,-0.5,0.0,1.0,10,1,0,1
2019_1_albert_park,bottas,mercedes,2019,1,albert_park,2,2,0.0,13.5786,11.1159,7.516,0.6306,0.6364,5.0,0.0,26.0,1,1,1,1
2019_1_albert_park,hamilton,mercedes,2019,1,albert_park,1,1,0.0,18.3959,17.8953,18.0,0.8328,0.5632,-5.0,0.0,18.0,2,1,1,1
2019_1_albert_park,max_verstappen,red_bull,2019,1,albert_park,4,4,0.0,9.8897,9.5143,7.0731,0.6512,0.567,-1.0,0.0,15.0,3,1,1,1
2019_1_albert_park,vettel,ferrari,2019,1,albert_park,3,3,0.0,20.0144,22.8973,22.7626,0.8349,0.6159,3.5,0.0,12.0,4,1,0,1
2019_1_albert_park,leclerc,ferrari,2019,1,albert_park,5,5,0.0,17.2464,0.0,0.0,0.0,0.6364,0.0,0.0,10.0,5,1,0,1
2019_1_albert_park,kevin_magnussen,haas,2019,1,albert_park,7,7,0.0,4.1008,4.3129,0.0,0.4167,0.6982,3.0,0.0,8.0,6,1,0,1
2019_1_albert_park,hulkenberg,renault,2019,1,albert_park,11,11,0.0,4.1975,5.661,4.0822,0.6572,0.698,4.0,0.0,6.0,7,1,0,1
2019_1_albert_park,raikkonen,alfa,2019,1,albert_park,9,9,0.0,0.0,12.2801,10.6849,0.6421,0.0,1.5,0.0,4.0,8,1,0,1
2019_1_albert_park,stroll,racing_point,2019,1,albert_park,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,1,0,1
2019_1_albert_park,kvyat,toro_rosso,2019,1,albert_park,15,15,0.0,5.2426,2.4831,0.9132,0.4772,0.6725,1.0,0.0,1.0,10,1,0,1
2019_1_albert_park,gasly,red_bull,2019,1,albert_park,17,17,0.0,12.3319,7.0588,0.0,0.5,0.785,0.0,0.0,0.0,11,0,0,0
2019_1_albert_park,norris,mclaren,2019,1,albert_park,8,8,0.0,4.5473,0.0,0.0,0.0,0.741,0.0,0.0,0.0,12,0,0,0
2019_1_albert_park,perez,racing_point,2019,1,albert_park,10,10,0.0,2.0,1.6516,1.9178,0.447,0.0,-3.0,0.0,0.0,13,0,0,0
2019_1_albert_park,albon,toro_rosso,2019,1,albert_park,13,13,0.0,3.9092,0.0,0.0,0.0,0.6786,0.0,0.0,0.0,14,0,0,0
2019_1_albert_park,giovinazzi,alfa,2019,1,albert_park,14,14,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0
2019_1_albert_park,russell,williams,2019,1,albert_park,19,19,0.0,1.3358,0.0,0.0,0.0,0.7129,0.0,0.0,0.0,16,0,0,0
2019_1_albert_park,kubica,williams,2019,1,albert_park,20,20,0.0,0.6927,10.5882,18.0,0.5,0.7567,0.0,0.0,0.0,17,0,0,0
2019_1_albert_park,grosjean,haas,2019,1,albert_park,6,6,0.0,5.7554,2.7565,1.79,0.447,0.6717,-5.0,0.0,0.0,18,0,0,0
2019_1_albert_park,ricciardo,renault,2019,1,albert_park,12,12,0.0,5.1019,9.8796,8.1644,0.6667,0.6716,6.0,0.0,0.0,19,0,0,0
2019_1_albert_park,sainz,mclaren,2019,1,albert_park,18,18,0.0,3.1831,3.1757,2.1826,0.661,0.7798,-1.5,0.0,0.0,20,0,0,0
2019_2_bahrain,hamilton,mercedes,2019,2,bahrain,3,3,0.0,18.2772,18.1085,15.0,0.8503,0.5632,0.0,0.0,25.0,1,1,1,1
2019_2_bahrain,bottas,mercedes,2019,2,bahrain,4,4,0.0,21.5668,16.9145,18.0,0.6483,0.7063,11.0,0.0,18.0,2,1,1,1
2019_2_bahrain,leclerc,ferrari,2019,2,bahrain,1,1,0.0,15.0725,5.8824,0.0,0.5,0.6364,0.0,0.0,16.0,3,1,1,1
2019_2_bahrain,max_verstappen,red_bull,2019,2,bahrain,5,5,0.0,7.7232,12.0085,8.0,0.7785,0.6611,0.0,0.0,12.0,4,1,0,1
2019_2_bahrain,vettel,ferrari,2019,2,bahrain,2,2,0.0,14.8053,19.4463,19.6471,0.7999,0.7069,-6.5,0.0,10.0,5,1,0,1
2019_2_bahrain,norris,mclaren,2019,2,bahrain,10,9,0.0,1.6221,0.0,0.0,0.0,0.7041,0.0,0.0,8.0,6,1,0,1
2019_2_bahrain,raikkonen,alfa,2019,2,bahrain,9,8,0.0,1.6471,10.0385,18.0,0.713,0.7667,-3.0,0.0,6.0,7,1,0,1
2019_2_bahrain,gasly,red_bull,2019,2,bahrain,13,13,0.0,9.0062,3.8356,12.0,0.4142,0.6611,0.0,0.0,4.0,8,1,0,1
2019_2_bahrain,albon,toro_rosso,2019,2,bahrain,12,12,0.0,2.3728,0.0,0.0,0.0,0.7162,0.0,0.0,2.0,9,1,0,1
2019_2_bahrain,perez,racing_point,2019,2,bahrain,14,14,0.0,0.8235,1.0955,0.0,0.4069,0.8462,-1.0,0.0,1.0,10,1,0,1
2020_1_red_bull_ring,bottas,mercedes,2020,1,red_bull_ring,1,1,0.0,20.4967,17.4219,0.0,0.6532,0.7063,0.0,0.0,25.0,1,1,1,1
2020_1_red_bull_ring,leclerc,ferrari,2020,1,red_bull_ring,7,7,0.0,13.0607,10.5023,0.0,0.5677,0.7063,8.0,0.0,18.0,2,1,1,1
2020_1_red_bull_ring,norris,mclaren,2020,1,red_bull_ring,4,3,0.0,3.8991,4.7059,0.0,0.5,0.6742,0.0,0.0,16.0,3,1,1,1
2020_1_red_bull_ring,hamilton,mercedes,2020,1,red_bull_ring,2,5,0.0,22.4538,20.6002,0.0,0.8323,0.7408,5.0,0.0,12.0,4,1,0,1
2020_1_red_bull_ring,sainz,mclaren,2020,1,red_bull_ring,8,8,0.0,8.1354,1.9805,0.0,0.5469,0.625,-3.0,0.0,10.0,5,1,0,1
2020_1_red_bull_ring,perez,racing_point,2020,1,red_bull_ring,6,6,0.0,0.9041,1.1275,0.0,0.447,0.8626,0.5,0.0,8.0,6,1,0,1
2020_1_red_bull_ring,gasly,alphatauri,2020,1,red_bull_ring,12,12,0.0,0.0,3.9005,0.0,0.4495,0.0,-4.0,0.0,6.0,7,1,0,1
2020_1_red_bull_ring,ocon,renault,2020,1,red_bull_ring,14,14,0.0,3.5713,0.7236,0.0,0.634,0.6716,0.0,0.0,4.0,8,1,0,1
2020_1_red_bull_ring,giovinazzi,alfa,2020,1,red_bull_ring,18,18,0.0,3.6347,0.0,0.0,0.0,0.7375,0.0,0.0,2.0,9,1,0,1
2020_1_red_bull_ring,vettel,ferrari,2020,1,red_bull_ring,11,11,0.0,14.1182,15.7033,0.0,0.741,0.7652,-7.5,0.0,1.0,10,1,0,1
2020_1_red_bull_ring,latifi,williams,2020,1,red_bull_ring,20,20,0.0,0.0,0.0,0.0,0.0,0.8944,0.0,0.0,0.0,11,0,0,0
2020_1_red_bull_ring,kvyat,alphatauri,2020,1,red_bull_ring,13,13,0.0,6.0,2.0988,0.0,0.5189,0.0,-2.5,0.0,0.0,12,0,0,0
2020_1_red_bull_ring,albon,red_bull,2020,1,red_bull_ring,5,4,0.0,7.0195,1.1765,0.0,0.5,0.6904,0.0,0.0,0.0,13,0,0,0
2020_1_red_bull_ring,raikkonen,alfa,2020,1,red_bull_ring,19,19,0.0,2.9893,8.0997,0.0,0.7025,0.758,-4.5,0.0,0.0,14,0,0,0
2020_1_red_bull_ring,russell,williams,2020,1,red_bull_ring,17,17,0.0,0.0,0.0,0.0,0.0,0.8384,0.0,0.0,0.0,15,0,0,0
2020_1_red_bull_ring,grosjean,haas,2020,1,red_bull_ring,15,15,0.0,3.7864,1.9295,0.0,0.447,0.6859,0.0,0.0,0.0,16,0,0,0
2020_1_red_bull_ring,kevin_magnussen,haas,2020,1,red_bull_ring,16,16,0.0,2.6505,5.9039,0.0,0.5189,0.6859,4.0,0.0,0.0,17,0,0,0
2020_1_red_bull_ring,stroll,racing_point,2020,1,red_bull_ring,9,9,0.0,3.7055,0.9132,0.0,0.4142,0.7917,1.0,0.0,0.0,18,0,0,0
2020_1_red_bull_ring,ricciardo,renault,2020,1,red_bull_ring,10,10,0.0,3.5787,6.1885,0.0,0.5505,0.6807,-6.0,0.0,0.0,19,0,0,0
2020_1_red_bull_ring,max_verstappen,red_bull,2020,1,red_bull_ring,3,2,0.0,4.4288,12.2484,0.0,0.8132,0.6685,2.0,0.0,0.0,20,0,0,0
2020_2_red_bull_ring,hamilton,mercedes,2020,2,red_bull_ring,1,1,0.0,18.4692,17.2323,12.0,0.803,0.6461,-3.0,0.0,25.0,1,1,1,1
2020_2_red_bull_ring,bottas,mercedes,2020,2,red_bull_ring,4,4,0.0,20.8527,20.7257,25.0,0.6984,0.6068,-0.5,0.0,18.0,2,1,1,1
2020_2_red_bull_ring,max_verstappen,red_bull,2020,2,red_bull_ring,2,2,0.0,2.191,7.9678,0.0,0.6401,0.677,-7.5,0.0,15.0,3,1,1,1
2020_2_red_bull_ring,albon,red_bull,2020,2,red_bull_ring,7,6,0.0,6.9428,0.6393,0.0,0.4142,0.6045,0.0,0.0,12.0,4,1,0,1
2020_2_red_bull_ring,norris,mclaren,2020,2,red_bull_ring,6,9,0.0,9.0585,9.863,16.0,0.5505,0.5983,8.0,0.0,10.0,5,1,0,1
2020_2_red_bull_ring,perez,racing_point,2020,2,red_bull_ring,17,17,0.0,2.3693,3.3104,8.0,0.4236,0.7335,4.0,0.0,8.0,6,1,0,1
2020_2_red_bull_ring,stroll,racing_point,2020,2,red_bull_ring,12,12,0.0,4.4221,0.5527,0.0,0.366,0.7,0.0,0.0,6.0,7,1,0,1
2020_2_red_bull_ring,ricciardo,renault,2020,2,red_bull_ring,9,8,0.0,2.4445,3.6046,0.0,0.4495,0.6662,-6.0,0.0,4.0,8,1,0,1
2020_2_red_bull_ring,sainz,mclaren,2020,2,red_bull_ring,3,3,0.0,9.947,4.8712,10.0,0.5385,0.558,4.5,0.0,3.0,9,1,0,1
2020_2_red_bull_ring,kvyat,alphatauri,2020,2,red_bull_ring,13,13,0.0,2.4706,1.3479,0.0,0.447,0.7917,-1.0,0.0,1.0,10,1,0,1
2021_1_bahrain,hamilton,mercedes,2021,1,bahrain,2,2,0.0,19.5726,19.9868,19.5662,0.7834,0.6461,0.0,0.0,25.0,1,1,1,1
2021_1_bahrain,max_verstappen,red_bull,2021,1,bahrain,1,1,0.0,8.46,10.0775,10.3529,0.6401,0.6045,1.5,0.0,18.0,2,1,1,1
2021_1_bahrain,bottas,mercedes,2021,1,bahrain,3,3,0.0,21.6251,20.7565,18.0,0.8506,0.6068,0.0,0.0,16.0,3,1,1,1
2021_1_bahrain,norris,mclaren,2021,1,bahrain,7,7,0.0,8.0447,9.9171,8.0,0.5976,0.7408,1.0,0.0,12.0,4,1,0,1
2021_1_bahrain,perez,red_bull,2021,1,bahrain,11,0,0.0,12.1705,5.081,1.0,0.474,0.5454,3.5,0.0,10.0,5,1,0,1
2021_1_bahrain,leclerc,ferrari,2021,1,bahrain,4,4,0.0,9.5161,13.4623,16.0,0.6111,0.6446,4.0,0.0,8.0,6,1,0,1
2021_1_bahrain,ricciardo,mclaren,2021,1,bahrain,6,6,0.0,9.4737,3.9657,12.0,0.5079,0.7183,2.0,0.0,6.0,7,1,0,1
2021_1_bahrain,sainz,ferrari,2021,1,bahrain,8,8,0.0,8.94,4.2493,0.0,0.524,0.6512,1.5,0.0,4.0,8,1,0,1
2021_1_bahrain,tsunoda,alphatauri,2021,1,bahrain,13,13,0.0,1.7991,0.0,0.0,0.0,0.8247,0.0,0.0,2.0,9,1,0,1
2021_1_bahrain,stroll,aston_martin,2021,1,bahrain,10,10,0.0,0.0,2.517,0.0,0.4069,0.0,2.0,0.0,1.0,10,1,0,1
2021_1_bahrain,raikkonen,alfa,2021,1,bahrain,14,14,0.0,1.9114,4.9425,10.9412,0.5767,0.7647,-2.0,0.0,0.0,11,0,0,0
